# Australia - Nationwide locations
-34.803961,137.689136
-26.224826,113.792389
-37.492291,143.723621
-21.270493,148.995360
-31.673055,152.605914
-33.491309,146.830049
-28.801957,150.586059
-35.054108,139.241262
-34.070970,115.844761
-33.696795,149.842644
-27.591270,153.014982
-33.379165,150.010181
-31.466681,152.731379
-32.987699,116.524487
-35.407995,143.267248
-32.742873,116.149315
-28.701131,149.154768
-31.867862,117.048839
-27.445263,151.766675
-36.077186,145.877562
-37.736437,140.693868
-31.825002,132.398370
-32.961758,117.673796
-37.824587,145.027848
-34.465756,137.674279
-24.597366,149.915660
-37.174122,140.922748
-32.247531,116.462016
-31.619960,150.477489
-22.775546,116.522253
-34.516985,144.320131
-27.396370,151.453065
-34.072397,115.100876
-28.485528,150.473190
-36.956985,144.559415
-21.979284,148.008618
-31.998680,151.834511
-17.378105,128.340920
-35.074701,145.788528
-32.980286,143.527478
-33.810871,151.110638
-26.711486,153.038480
-38.197402,142.253498
-17.579581,135.690657
-27.263627,153.079715
-32.483250,117.283502
-37.555812,148.560941
-36.253265,145.431831
-31.448754,116.602758
-19.780900,147.274962
-29.638863,152.775543
-25.790247,150.070005
-33.708591,151.031021
-36.293530,144.232059
-32.341759,152.206536
-27.079201,146.028269
-28.558141,153.537015
-34.090049,150.511037
-34.724344,138.631695
-38.685517,143.472363
-33.015855,149.583864
-34.264481,135.957875
-23.628268,148.875435
-28.729104,151.851944
-31.261533,115.854860
-27.807582,151.364424
-19.433334,134.206970
-37.797691,142.445607
-30.902782,117.274815
-33.026753,115.985783
-38.559975,145.917246
-27.762936,153.200249
-21.753248,147.807942
-35.060400,148.100690
-36.621390,145.623032
-35.470705,138.579225
-28.550516,135.877464
-31.305617,116.119358
-26.807368,152.897233
-23.417525,150.413876
-20.537494,148.651748
-27.161119,152.213457
-36.960410,144.238382
-33.339689,150.975060
-34.439472,148.446067
-31.367977,116.540236
-38.002780,143.031728
-23.244063,150.823112
-29.664685,149.156112
-30.515799,152.019993
-27.809468,114.797335
-32.703092,151.829209
-27.890426,151.723739
-32.819936,150.031278
-35.118625,147.382278
-13.256470,131.113048
-30.236934,115.350168
-37.275603,140.827671
-32.500398,116.668828
-36.279959,142.421477
-27.893228,153.123520
-33.997236,115.863190
-24.857384,113.696280
-34.505881,116.079518
-39.013290,146.299290
-17.120511,145.760476
-14.711523,132.065192
-31.722620,150.403266
-31.681209,116.884923
-33.606910,138.153003
-27.259876,151.161727
-27.524393,152.156452
-38.320128,142.593805
-38.143425,145.283797
-37.035398,144.762976
-34.569163,135.777660
-36.983970,140.357868
-35.378014,138.608158
-28.636161,150.439358
-21.494058,143.582954
